"taxonKey","year","obs","cobs","ncells","c_ncells","classKey","protected","classsKey"
2928538,1960,0,0,0,0,NA,TRUE,220
2928538,1961,0,0,0,0,NA,TRUE,220
2928538,1962,0,0,0,0,NA,TRUE,220
2928538,1963,0,0,0,0,NA,TRUE,220
2928538,1964,0,0,0,0,NA,TRUE,220
2928538,1965,0,0,0,0,NA,TRUE,220
2928538,1966,0,0,0,0,NA,TRUE,220
2928538,1967,0,0,0,0,NA,TRUE,220
2928538,1968,0,0,0,0,NA,TRUE,220
2928538,1969,0,0,0,0,NA,TRUE,220
2928538,1970,0,0,0,0,NA,TRUE,220
2928538,1971,0,0,0,0,NA,TRUE,220
2928538,1972,0,0,0,0,NA,TRUE,220
2928538,1973,0,0,0,0,NA,TRUE,220
2928538,1974,0,0,0,0,NA,TRUE,220
2928538,1975,0,0,0,0,NA,TRUE,220
2928538,1976,0,0,0,0,NA,TRUE,220
2928538,1977,0,0,0,0,NA,TRUE,220
2928538,1978,0,0,0,0,NA,TRUE,220
2928538,1979,0,0,0,0,NA,TRUE,220
2928538,1980,0,0,0,0,NA,TRUE,220
2928538,1981,0,0,0,0,NA,TRUE,220
2928538,1982,0,0,0,0,NA,TRUE,220
2928538,1983,0,0,0,0,NA,TRUE,220
2928538,1984,0,0,0,0,NA,TRUE,220
2928538,1985,0,0,0,0,NA,TRUE,220
2928538,1986,0,0,0,0,NA,TRUE,220
2928538,1987,0,0,0,0,NA,TRUE,220
2928538,1988,0,0,0,0,NA,TRUE,220
2928538,1989,0,0,0,0,NA,TRUE,220
2928538,1990,0,0,0,0,NA,TRUE,220
2928538,1991,0,0,0,0,NA,TRUE,220
2928538,1992,1,20,1,1,NA,TRUE,220
2928538,1993,0,0,0,0,NA,TRUE,220
2928538,1994,0,0,0,0,NA,TRUE,220
2928538,1995,0,0,0,0,NA,TRUE,220
2928538,1996,0,0,0,0,NA,TRUE,220
2928538,1997,0,0,0,0,NA,TRUE,220
2928538,1998,0,0,0,0,NA,TRUE,220
2928538,1999,0,0,0,0,NA,TRUE,220
2928538,2000,0,0,0,0,NA,TRUE,220
2928538,2001,0,0,0,0,NA,TRUE,220
2928538,2002,0,0,0,0,NA,TRUE,220
2928538,2003,0,0,0,0,NA,TRUE,220
2928538,2004,0,0,0,0,NA,TRUE,220
2928538,2005,0,0,0,0,NA,TRUE,220
2928538,2006,0,0,0,0,NA,TRUE,220
2928538,2007,0,0,0,0,NA,TRUE,220
2928538,2008,0,0,0,0,NA,TRUE,220
2928538,2009,0,0,0,0,NA,TRUE,220
2928538,2010,0,0,0,0,NA,TRUE,220
2928538,2011,0,0,0,0,NA,TRUE,220
2928538,2012,0,0,0,0,NA,TRUE,220
2928538,2013,0,0,0,0,NA,TRUE,220
2928538,2014,0,0,0,0,NA,TRUE,220
2928538,2015,0,0,0,0,NA,TRUE,220
2928538,2016,0,0,0,0,NA,TRUE,220
2928538,2017,0,0,0,0,NA,TRUE,220
2928538,2018,0,0,0,0,NA,TRUE,220
2928538,2019,0,0,0,0,NA,TRUE,220
2928538,2020,0,0,0,0,NA,TRUE,220
2928538,2021,0,0,0,0,NA,TRUE,220
2928538,2022,0,0,0,0,NA,TRUE,220
2498090,1991,0,0,0,0,NA,TRUE,212
2498090,1992,3,77,3,3,NA,TRUE,212
2498090,1993,0,0,0,0,NA,TRUE,212
2498090,1994,0,0,0,0,NA,TRUE,212
2498090,1995,0,0,0,0,NA,TRUE,212
2498090,1996,3,181,3,3,NA,TRUE,212
2498090,1997,0,0,0,0,NA,TRUE,212
2498090,1998,5,208,4,4,NA,TRUE,212
2498090,1999,1,7,1,1,NA,TRUE,212
2498090,2000,6,1070,3,3,NA,TRUE,212
2498090,2001,10,1240,9,9,NA,TRUE,212
2498090,2002,8,849,7,7,NA,TRUE,212
2498090,2003,17,1417,7,7,NA,TRUE,212
2498090,2004,3,94,3,2,NA,TRUE,212
2498090,2005,4,241,4,4,NA,TRUE,212
2498090,2006,11,1747,10,9,NA,TRUE,212
2498090,2007,3,803,3,3,NA,TRUE,212
2498090,2008,7,1083,7,7,NA,TRUE,212
2498090,2009,15,2060,12,12,NA,TRUE,212
2498090,2010,4,361,4,4,NA,TRUE,212
2498090,2011,8,2409,8,8,NA,TRUE,212
2498090,2012,38,2721,8,8,NA,TRUE,212
2498090,2013,7,1163,5,5,NA,TRUE,212
2498090,2014,11,3389,7,7,NA,TRUE,212
2498090,2015,7,1482,6,6,NA,TRUE,212
2498090,2016,5,375,3,3,NA,TRUE,212
2498090,2017,29,2297,10,10,NA,TRUE,212
2498090,2018,4,974,4,4,NA,TRUE,212
2498090,2019,5,293,2,2,NA,TRUE,212
2498090,2020,45,3192,13,13,NA,TRUE,212
2498090,2021,6,667,5,5,NA,TRUE,212
2498090,2022,0,0,0,0,NA,TRUE,212
3033905,1992,1,29,1,1,NA,TRUE,220
3033905,1993,0,0,0,0,NA,TRUE,220
3033905,1994,0,0,0,0,NA,TRUE,220
3033905,1995,0,0,0,0,NA,TRUE,220
3033905,1996,0,0,0,0,NA,TRUE,220
3033905,1997,0,0,0,0,NA,TRUE,220
3033905,1998,0,0,0,0,NA,TRUE,220
3033905,1999,0,0,0,0,NA,TRUE,220
3033905,2000,0,0,0,0,NA,TRUE,220
3033905,2001,0,0,0,0,NA,TRUE,220
3033905,2002,0,0,0,0,NA,TRUE,220
3033905,2003,0,0,0,0,NA,TRUE,220
3033905,2004,0,0,0,0,NA,TRUE,220
3033905,2005,0,0,0,0,NA,TRUE,220
3033905,2006,0,0,0,0,NA,TRUE,220
3033905,2007,0,0,0,0,NA,TRUE,220
3033905,2008,0,0,0,0,NA,TRUE,220
3033905,2009,0,0,0,0,NA,TRUE,220
3033905,2010,0,0,0,0,NA,TRUE,220
3033905,2011,0,0,0,0,NA,TRUE,220
3033905,2012,0,0,0,0,NA,TRUE,220
3033905,2013,0,0,0,0,NA,TRUE,220
3033905,2014,0,0,0,0,NA,TRUE,220
3033905,2015,0,0,0,0,NA,TRUE,220
3033905,2016,0,0,0,0,NA,TRUE,220
3033905,2017,0,0,0,0,NA,TRUE,220
3033905,2018,0,0,0,0,NA,TRUE,220
3033905,2019,0,0,0,0,NA,TRUE,220
3033905,2020,0,0,0,0,NA,TRUE,220
3033905,2021,0,0,0,0,NA,TRUE,220
3033905,2022,0,0,0,0,NA,TRUE,220
2706026,1992,1,0,1,0,NA,TRUE,196
2706026,1993,1,0,1,0,NA,TRUE,196
2706026,1994,0,0,0,0,NA,TRUE,196
2706026,1995,0,0,0,0,NA,TRUE,196
2706026,1996,0,0,0,0,NA,TRUE,196
2706026,1997,0,0,0,0,NA,TRUE,196
2706026,1998,0,0,0,0,NA,TRUE,196
2706026,1999,0,0,0,0,NA,TRUE,196
2706026,2000,0,0,0,0,NA,TRUE,196
2706026,2001,0,0,0,0,NA,TRUE,196
2706026,2002,0,0,0,0,NA,TRUE,196
2706026,2003,0,0,0,0,NA,TRUE,196
2706026,2004,0,0,0,0,NA,TRUE,196
2706026,2005,0,0,0,0,NA,TRUE,196
2706026,2006,0,0,0,0,NA,TRUE,196
2706026,2007,0,0,0,0,NA,TRUE,196
2706026,2008,1,2,1,1,NA,TRUE,196
2706026,2009,0,0,0,0,NA,TRUE,196
2706026,2010,0,0,0,0,NA,TRUE,196
2706026,2011,0,0,0,0,NA,TRUE,196
2706026,2012,4,21,3,3,NA,TRUE,196
2706026,2013,1,24,1,1,NA,TRUE,196
2706026,2014,5,22,3,2,NA,TRUE,196
2706026,2015,3,33,2,2,NA,TRUE,196
2706026,2016,6,108,4,4,NA,TRUE,196
2706026,2017,5,54,5,4,NA,TRUE,196
2706026,2018,0,0,0,0,NA,TRUE,196
2706026,2019,4,29,3,3,NA,TRUE,196
2706026,2020,2,14,1,1,NA,TRUE,196
2706026,2021,5,7,5,4,NA,TRUE,196
2706026,2022,0,0,0,0,NA,TRUE,196
5189032,1992,1,4,1,1,NA,TRUE,137
5189032,1993,0,0,0,0,NA,TRUE,137
5189032,1994,0,0,0,0,NA,TRUE,137
5189032,1995,0,0,0,0,NA,TRUE,137
5189032,1996,0,0,0,0,NA,TRUE,137
5189032,1997,0,0,0,0,NA,TRUE,137
5189032,1998,0,0,0,0,NA,TRUE,137
5189032,1999,0,0,0,0,NA,TRUE,137
5189032,2000,0,0,0,0,NA,TRUE,137
5189032,2001,0,0,0,0,NA,TRUE,137
5189032,2002,0,0,0,0,NA,TRUE,137
5189032,2003,0,0,0,0,NA,TRUE,137
5189032,2004,0,0,0,0,NA,TRUE,137
5189032,2005,0,0,0,0,NA,TRUE,137
5189032,2006,0,0,0,0,NA,TRUE,137
5189032,2007,1,12,1,1,NA,TRUE,137
5189032,2008,0,0,0,0,NA,TRUE,137
5189032,2009,0,0,0,0,NA,TRUE,137
5189032,2010,0,0,0,0,NA,TRUE,137
5189032,2011,0,0,0,0,NA,TRUE,137
5189032,2012,0,0,0,0,NA,TRUE,137
5189032,2013,0,0,0,0,NA,TRUE,137
5189032,2014,0,0,0,0,NA,TRUE,137
5189032,2015,1,0,1,0,NA,TRUE,137
5189032,2016,0,0,0,0,NA,TRUE,137
5189032,2017,1,0,1,0,NA,TRUE,137
5189032,2018,1,1,1,1,NA,TRUE,137
5189032,2019,0,0,0,0,NA,TRUE,137
5189032,2020,0,0,0,0,NA,TRUE,137
5189032,2021,0,0,0,0,NA,TRUE,137
5189032,2022,0,0,0,0,NA,TRUE,137
2498010,1993,1,37,1,1,NA,TRUE,212
2498010,1994,0,0,0,0,NA,TRUE,212
2498010,1995,0,0,0,0,NA,TRUE,212
2498010,1996,0,0,0,0,NA,TRUE,212
2498010,1997,0,0,0,0,NA,TRUE,212
2498010,1998,2,44,2,2,NA,TRUE,212
2498010,1999,0,0,0,0,NA,TRUE,212
2498010,2000,0,0,0,0,NA,TRUE,212
2498010,2001,2,1,1,1,NA,TRUE,212
2498010,2002,1,85,1,1,NA,TRUE,212
2498010,2003,0,0,0,0,NA,TRUE,212
2498010,2004,0,0,0,0,NA,TRUE,212
2498010,2005,0,0,0,0,NA,TRUE,212
2498010,2006,0,0,0,0,NA,TRUE,212
2498010,2007,0,0,0,0,NA,TRUE,212
2498010,2008,0,0,0,0,NA,TRUE,212
2498010,2009,11,831,7,7,NA,TRUE,212
2498010,2010,0,0,0,0,NA,TRUE,212
2498010,2011,3,856,3,3,NA,TRUE,212
2498010,2012,8,497,3,3,NA,TRUE,212
2498010,2013,1,184,1,1,NA,TRUE,212
2498010,2014,2,509,1,1,NA,TRUE,212
2498010,2015,3,632,3,3,NA,TRUE,212
2498010,2016,0,0,0,0,NA,TRUE,212
2498010,2017,0,0,0,0,NA,TRUE,212
2498010,2018,0,0,0,0,NA,TRUE,212
2498010,2019,1,11,1,1,NA,TRUE,212
2498010,2020,3,197,2,2,NA,TRUE,212
2498010,2021,1,59,1,1,NA,TRUE,212
2498010,2022,0,0,0,0,NA,TRUE,212
5361785,1972,0,0,0,0,NA,TRUE,220
5361785,1973,0,0,0,0,NA,TRUE,220
5361785,1974,0,0,0,0,NA,TRUE,220
5361785,1975,0,0,0,0,NA,TRUE,220
5361785,1976,0,0,0,0,NA,TRUE,220
5361785,1977,0,0,0,0,NA,TRUE,220
5361785,1978,0,0,0,0,NA,TRUE,220
5361785,1979,0,0,0,0,NA,TRUE,220
5361785,1980,0,0,0,0,NA,TRUE,220
5361785,1981,0,0,0,0,NA,TRUE,220
5361785,1982,0,0,0,0,NA,TRUE,220
5361785,1983,0,0,0,0,NA,TRUE,220
5361785,1984,0,0,0,0,NA,TRUE,220
5361785,1985,0,0,0,0,NA,TRUE,220
5361785,1986,0,0,0,0,NA,TRUE,220
5361785,1987,0,0,0,0,NA,TRUE,220
5361785,1988,0,0,0,0,NA,TRUE,220
5361785,1989,0,0,0,0,NA,TRUE,220
5361785,1990,0,0,0,0,NA,TRUE,220
5361785,1991,0,0,0,0,NA,TRUE,220
5361785,1992,0,0,0,0,NA,TRUE,220
5361785,1993,1,0,1,0,NA,TRUE,220
5361785,1994,0,0,0,0,NA,TRUE,220
5361785,1995,3,13,3,2,NA,TRUE,220
5361785,1996,1,3232,1,1,NA,TRUE,220
5361785,1997,0,0,0,0,NA,TRUE,220
5361785,1998,0,0,0,0,NA,TRUE,220
5361785,1999,2,85,2,2,NA,TRUE,220
5361785,2000,3,169,2,2,NA,TRUE,220
5361785,2001,0,0,0,0,NA,TRUE,220
5361785,2002,2,40,2,1,NA,TRUE,220
5361785,2003,1,4,1,1,NA,TRUE,220
5361785,2004,14,52,14,5,NA,TRUE,220
5361785,2005,85,507,53,29,NA,TRUE,220
5361785,2006,43,149,32,19,NA,TRUE,220
5361785,2007,43,720,31,23,NA,TRUE,220
5361785,2008,15,257,13,10,NA,TRUE,220
5361785,2009,21,145,18,12,NA,TRUE,220
5361785,2010,13,293,12,12,NA,TRUE,220
5361785,2011,13,407,13,13,NA,TRUE,220
5361785,2012,29,486,22,21,NA,TRUE,220
5361785,2013,39,419,23,19,NA,TRUE,220
5361785,2014,56,1094,41,37,NA,TRUE,220
5361785,2015,77,4575,40,36,NA,TRUE,220
5361785,2016,100,3973,51,47,NA,TRUE,220
5361785,2017,74,6863,47,45,NA,TRUE,220
5361785,2018,74,10569,39,39,NA,TRUE,220
5361785,2019,75,2669,31,31,NA,TRUE,220
5361785,2020,60,5271,34,32,NA,TRUE,220
5361785,2021,26,199,18,18,NA,TRUE,220
5361785,2022,0,0,0,0,NA,TRUE,220
2362868,1993,1,50,1,1,NA,TRUE,204
2362868,1994,0,0,0,0,NA,TRUE,204
2362868,1995,653,2830,36,36,NA,TRUE,204
2362868,1996,9,49,3,2,NA,TRUE,204
2362868,1997,4,343,4,4,NA,TRUE,204
2362868,1998,10,623,8,8,NA,TRUE,204
2362868,1999,1102,6857,54,52,NA,TRUE,204
2362868,2000,123,3154,10,10,NA,TRUE,204
2362868,2001,784,4179,48,45,NA,TRUE,204
2362868,2002,163,1974,14,14,NA,TRUE,204
2362868,2003,188,2177,32,30,NA,TRUE,204
2362868,2004,145,2474,20,20,NA,TRUE,204
2362868,2005,117,3898,30,30,NA,TRUE,204
2362868,2006,827,5092,52,51,NA,TRUE,204
2362868,2007,1251,9997,55,55,NA,TRUE,204
2362868,2008,462,14302,64,63,NA,TRUE,204
2362868,2009,898,6507,52,51,NA,TRUE,204
2362868,2010,501,8601,41,39,NA,TRUE,204
2362868,2011,639,8170,62,58,NA,TRUE,204
2362868,2012,704,6668,54,52,NA,TRUE,204
2362868,2013,390,4532,27,23,NA,TRUE,204
2362868,2014,867,10948,48,41,NA,TRUE,204
2362868,2015,423,5371,16,15,NA,TRUE,204
2362868,2016,310,5239,32,29,NA,TRUE,204
2362868,2017,373,6744,30,25,NA,TRUE,204
2362868,2018,65,4926,27,23,NA,TRUE,204
2362868,2019,118,2048,27,20,NA,TRUE,204
2362868,2020,33,279,21,12,NA,TRUE,204
2362868,2021,25,8,21,6,NA,TRUE,204
2362868,2022,0,0,0,0,NA,TRUE,204
3171888,1993,1,8,1,1,NA,TRUE,220
3171888,1994,1,0,1,0,NA,TRUE,220
3171888,1995,3,4,3,1,NA,TRUE,220
3171888,1996,0,0,0,0,NA,TRUE,220
3171888,1997,0,0,0,0,NA,TRUE,220
3171888,1998,0,0,0,0,NA,TRUE,220
3171888,1999,0,0,0,0,NA,TRUE,220
3171888,2000,3,312,3,3,NA,TRUE,220
3171888,2001,2,0,2,0,NA,TRUE,220
3171888,2002,0,0,0,0,NA,TRUE,220
3171888,2003,4,30,4,3,NA,TRUE,220
3171888,2004,2,186,2,2,NA,TRUE,220
3171888,2005,0,0,0,0,NA,TRUE,220
3171888,2006,4,71,4,4,NA,TRUE,220
3171888,2007,2,36,2,2,NA,TRUE,220
3171888,2008,0,0,0,0,NA,TRUE,220
3171888,2009,2,142,2,2,NA,TRUE,220
3171888,2010,3,26,2,2,NA,TRUE,220
3171888,2011,10,260,6,6,NA,TRUE,220
3171888,2012,6,171,2,2,NA,TRUE,220
3171888,2013,10,540,6,6,NA,TRUE,220
3171888,2014,8,287,7,7,NA,TRUE,220
3171888,2015,28,3010,16,16,NA,TRUE,220
3171888,2016,26,781,13,13,NA,TRUE,220
3171888,2017,75,5919,15,15,NA,TRUE,220
3171888,2018,79,7101,32,32,NA,TRUE,220
3171888,2019,62,4861,25,25,NA,TRUE,220
3171888,2020,31,1032,18,18,NA,TRUE,220
3171888,2021,11,98,8,8,NA,TRUE,220
3171888,2022,0,0,0,0,NA,TRUE,220
5218786,1986,0,0,0,0,NA,TRUE,359
5218786,1987,0,0,0,0,NA,TRUE,359
5218786,1988,0,0,0,0,NA,TRUE,359
5218786,1989,0,0,0,0,NA,TRUE,359
5218786,1990,0,0,0,0,NA,TRUE,359
5218786,1991,0,0,0,0,NA,TRUE,359
5218786,1992,0,0,0,0,NA,TRUE,359
5218786,1993,1,0,1,0,NA,TRUE,359
5218786,1994,0,0,0,0,NA,TRUE,359
5218786,1995,0,0,0,0,NA,TRUE,359
5218786,1996,0,0,0,0,NA,TRUE,359
5218786,1997,0,0,0,0,NA,TRUE,359
5218786,1998,0,0,0,0,NA,TRUE,359
5218786,1999,0,0,0,0,NA,TRUE,359
5218786,2000,0,0,0,0,NA,TRUE,359
5218786,2001,0,0,0,0,NA,TRUE,359
5218786,2002,0,0,0,0,NA,TRUE,359
5218786,2003,0,0,0,0,NA,TRUE,359
5218786,2004,0,0,0,0,NA,TRUE,359
5218786,2005,0,0,0,0,NA,TRUE,359
5218786,2006,1,0,1,0,NA,TRUE,359
5218786,2007,4,0,4,0,NA,TRUE,359
5218786,2008,29,2,27,2,NA,TRUE,359
5218786,2009,41,2,37,2,NA,TRUE,359
5218786,2010,51,3,46,3,NA,TRUE,359
5218786,2011,50,1,48,1,NA,TRUE,359
5218786,2012,136,16,89,4,NA,TRUE,359
5218786,2013,132,10,106,6,NA,TRUE,359
5218786,2014,168,5,122,3,NA,TRUE,359
5218786,2015,192,11,151,7,NA,TRUE,359
5218786,2016,261,67,200,16,NA,TRUE,359
5218786,2017,255,41,186,24,NA,TRUE,359
5218786,2018,286,34,214,21,NA,TRUE,359
5218786,2019,338,50,259,28,NA,TRUE,359
5218786,2020,295,75,175,17,NA,TRUE,359
5218786,2021,320,33,215,15,NA,TRUE,359
5218786,2022,0,0,0,0,NA,TRUE,359
2287249,1994,6,10,4,4,NA,TRUE,137
2287249,1995,0,0,0,0,NA,TRUE,137
2287249,1996,0,0,0,0,NA,TRUE,137
2287249,1997,6,16,6,6,NA,TRUE,137
2287249,1998,8,16,5,4,NA,TRUE,137
2287249,1999,5,20,4,4,NA,TRUE,137
2287249,2000,0,0,0,0,NA,TRUE,137
2287249,2001,7,23,6,6,NA,TRUE,137
2287249,2002,11,34,9,8,NA,TRUE,137
2287249,2003,9,30,8,6,NA,TRUE,137
2287249,2004,22,60,18,14,NA,TRUE,137
2287249,2005,25,68,16,9,NA,TRUE,137
2287249,2006,42,88,28,20,NA,TRUE,137
2287249,2007,67,282,44,39,NA,TRUE,137
2287249,2008,97,463,58,52,NA,TRUE,137
2287249,2009,131,367,68,57,NA,TRUE,137
2287249,2010,30,115,21,21,NA,TRUE,137
2287249,2011,11,68,11,10,NA,TRUE,137
2287249,2012,6,11,6,3,NA,TRUE,137
2287249,2013,19,83,17,14,NA,TRUE,137
2287249,2014,24,182,22,17,NA,TRUE,137
2287249,2015,11,117,9,9,NA,TRUE,137
2287249,2016,9,97,8,6,NA,TRUE,137
2287249,2017,4,22,4,4,NA,TRUE,137
2287249,2018,0,0,0,0,NA,TRUE,137
2287249,2019,0,0,0,0,NA,TRUE,137
2287249,2020,0,0,0,0,NA,TRUE,137
2287249,2021,0,0,0,0,NA,TRUE,137
2287249,2022,0,0,0,0,NA,TRUE,137
3021496,1987,0,0,0,0,NA,TRUE,220
3021496,1988,0,0,0,0,NA,TRUE,220
3021496,1989,0,0,0,0,NA,TRUE,220
3021496,1990,0,0,0,0,NA,TRUE,220
3021496,1991,0,0,0,0,NA,TRUE,220
3021496,1992,0,0,0,0,NA,TRUE,220
3021496,1993,0,0,0,0,NA,TRUE,220
3021496,1994,1,118,1,1,NA,TRUE,220
3021496,1995,0,0,0,0,NA,TRUE,220
3021496,1996,1,81,1,1,NA,TRUE,220
3021496,1997,0,0,0,0,NA,TRUE,220
3021496,1998,6,339,6,6,NA,TRUE,220
3021496,1999,0,0,0,0,NA,TRUE,220
3021496,2000,2,806,2,2,NA,TRUE,220
3021496,2001,6,412,6,6,NA,TRUE,220
3021496,2002,0,0,0,0,NA,TRUE,220
3021496,2003,0,0,0,0,NA,TRUE,220
3021496,2004,1,155,1,1,NA,TRUE,220
3021496,2005,2,62,2,1,NA,TRUE,220
3021496,2006,6,263,6,5,NA,TRUE,220
3021496,2007,4,195,4,4,NA,TRUE,220
3021496,2008,7,379,7,6,NA,TRUE,220
3021496,2009,12,381,12,12,NA,TRUE,220
3021496,2010,23,1474,23,23,NA,TRUE,220
3021496,2011,26,700,24,23,NA,TRUE,220
3021496,2012,53,753,23,22,NA,TRUE,220
3021496,2013,35,1418,33,30,NA,TRUE,220
3021496,2014,38,1435,32,30,NA,TRUE,220
3021496,2015,130,7775,97,94,NA,TRUE,220
3021496,2016,140,12315,101,100,NA,TRUE,220
3021496,2017,164,10848,97,96,NA,TRUE,220
3021496,2018,200,28294,130,129,NA,TRUE,220
3021496,2019,128,6730,82,80,NA,TRUE,220
3021496,2020,160,7392,126,126,NA,TRUE,220
3021496,2021,111,1737,93,90,NA,TRUE,220
3021496,2022,0,0,0,0,NA,TRUE,220
2498384,1994,1,8,1,1,NA,TRUE,212
2498384,1995,1,0,1,0,NA,TRUE,212
2498384,1996,0,0,0,0,NA,TRUE,212
2498384,1997,1,2,1,1,NA,TRUE,212
2498384,1998,2,65,2,2,NA,TRUE,212
2498384,1999,2,2,2,1,NA,TRUE,212
2498384,2000,5,25,3,3,NA,TRUE,212
2498384,2001,6,378,6,5,NA,TRUE,212
2498384,2002,2,80,2,2,NA,TRUE,212
2498384,2003,0,0,0,0,NA,TRUE,212
2498384,2004,5,556,5,5,NA,TRUE,212
2498384,2005,3,267,3,3,NA,TRUE,212
2498384,2006,5,99,4,2,NA,TRUE,212
2498384,2007,3,110,3,3,NA,TRUE,212
2498384,2008,1,48,1,1,NA,TRUE,212
2498384,2009,31,1678,10,10,NA,TRUE,212
2498384,2010,0,0,0,0,NA,TRUE,212
2498384,2011,5,340,4,4,NA,TRUE,212
2498384,2012,2,53,2,2,NA,TRUE,212
2498384,2013,0,0,0,0,NA,TRUE,212
2498384,2014,92,2413,9,9,NA,TRUE,212
2498384,2015,10,1538,7,7,NA,TRUE,212
2498384,2016,23,2492,12,12,NA,TRUE,212
2498384,2017,15,1267,9,9,NA,TRUE,212
2498384,2018,12,2968,8,8,NA,TRUE,212
2498384,2019,7,187,6,5,NA,TRUE,212
2498384,2020,35,914,10,10,NA,TRUE,212
2498384,2021,32,1588,12,12,NA,TRUE,212
2498384,2022,0,0,0,0,NA,TRUE,212
3039267,1993,0,0,0,0,NA,TRUE,220
3039267,1994,1,64,1,1,NA,TRUE,220
3039267,1995,0,0,0,0,NA,TRUE,220
3039267,1996,2,52,1,1,NA,TRUE,220
3039267,1997,0,0,0,0,NA,TRUE,220
3039267,1998,0,0,0,0,NA,TRUE,220
3039267,1999,0,0,0,0,NA,TRUE,220
3039267,2000,0,0,0,0,NA,TRUE,220
3039267,2001,2,14,1,1,NA,TRUE,220
3039267,2002,6,77,5,5,NA,TRUE,220
3039267,2003,1,15,1,1,NA,TRUE,220
3039267,2004,0,0,0,0,NA,TRUE,220
3039267,2005,1,9,1,1,NA,TRUE,220
3039267,2006,0,0,0,0,NA,TRUE,220
3039267,2007,1,1,1,1,NA,TRUE,220
3039267,2008,1,2,1,1,NA,TRUE,220
3039267,2009,0,0,0,0,NA,TRUE,220
3039267,2010,3,292,3,3,NA,TRUE,220
3039267,2011,4,46,4,4,NA,TRUE,220
3039267,2012,4,117,4,4,NA,TRUE,220
3039267,2013,2,136,2,2,NA,TRUE,220
3039267,2014,3,52,2,2,NA,TRUE,220
3039267,2015,6,283,6,6,NA,TRUE,220
3039267,2016,0,0,0,0,NA,TRUE,220
3039267,2017,11,1222,5,5,NA,TRUE,220
3039267,2018,14,2634,6,6,NA,TRUE,220
3039267,2019,7,1452,7,7,NA,TRUE,220
3039267,2020,8,1752,7,7,NA,TRUE,220
3039267,2021,33,501,1,1,NA,TRUE,220
3039267,2022,0,0,0,0,NA,TRUE,220
3067119,1979,0,0,0,0,NA,TRUE,220
3067119,1980,0,0,0,0,NA,TRUE,220
3067119,1981,0,0,0,0,NA,TRUE,220
3067119,1982,0,0,0,0,NA,TRUE,220
3067119,1983,0,0,0,0,NA,TRUE,220
3067119,1984,0,0,0,0,NA,TRUE,220
3067119,1985,0,0,0,0,NA,TRUE,220
3067119,1986,0,0,0,0,NA,TRUE,220
3067119,1987,0,0,0,0,NA,TRUE,220
3067119,1988,0,0,0,0,NA,TRUE,220
3067119,1989,0,0,0,0,NA,TRUE,220
3067119,1990,0,0,0,0,NA,TRUE,220
3067119,1991,0,0,0,0,NA,TRUE,220
3067119,1992,0,0,0,0,NA,TRUE,220
3067119,1993,0,0,0,0,NA,TRUE,220
3067119,1994,1,29,1,1,NA,TRUE,220
3067119,1995,1,3,1,1,NA,TRUE,220
3067119,1996,0,0,0,0,NA,TRUE,220
3067119,1997,0,0,0,0,NA,TRUE,220
3067119,1998,0,0,0,0,NA,TRUE,220
3067119,1999,0,0,0,0,NA,TRUE,220
3067119,2000,0,0,0,0,NA,TRUE,220
3067119,2001,1,0,1,0,NA,TRUE,220
3067119,2002,2,0,2,0,NA,TRUE,220
3067119,2003,0,0,0,0,NA,TRUE,220
3067119,2004,1,1,1,1,NA,TRUE,220
3067119,2005,0,0,0,0,NA,TRUE,220
3067119,2006,0,0,0,0,NA,TRUE,220
3067119,2007,0,0,0,0,NA,TRUE,220
3067119,2008,3,8,2,1,NA,TRUE,220
3067119,2009,1,2,1,1,NA,TRUE,220
3067119,2010,1,96,1,1,NA,TRUE,220
3067119,2011,3,137,3,3,NA,TRUE,220
3067119,2012,1,357,1,1,NA,TRUE,220
3067119,2013,2,57,2,2,NA,TRUE,220
3067119,2014,4,161,3,2,NA,TRUE,220
3067119,2015,5,131,4,4,NA,TRUE,220
3067119,2016,11,1016,4,4,NA,TRUE,220
3067119,2017,5,857,4,4,NA,TRUE,220
3067119,2018,28,2735,18,18,NA,TRUE,220
3067119,2019,23,904,19,18,NA,TRUE,220
3067119,2020,44,1403,31,31,NA,TRUE,220
3067119,2021,32,400,25,25,NA,TRUE,220
3067119,2022,0,0,0,0,NA,TRUE,220
5300716,1995,1,18,1,1,NA,TRUE,196
5300716,1996,0,0,0,0,NA,TRUE,196
5300716,1997,0,0,0,0,NA,TRUE,196
5300716,1998,0,0,0,0,NA,TRUE,196
5300716,1999,0,0,0,0,NA,TRUE,196
5300716,2000,0,0,0,0,NA,TRUE,196
5300716,2001,0,0,0,0,NA,TRUE,196
5300716,2002,0,0,0,0,NA,TRUE,196
5300716,2003,0,0,0,0,NA,TRUE,196
5300716,2004,0,0,0,0,NA,TRUE,196
5300716,2005,0,0,0,0,NA,TRUE,196
5300716,2006,0,0,0,0,NA,TRUE,196
5300716,2007,0,0,0,0,NA,TRUE,196
5300716,2008,0,0,0,0,NA,TRUE,196
5300716,2009,0,0,0,0,NA,TRUE,196
5300716,2010,0,0,0,0,NA,TRUE,196
5300716,2011,0,0,0,0,NA,TRUE,196
5300716,2012,0,0,0,0,NA,TRUE,196
5300716,2013,0,0,0,0,NA,TRUE,196
5300716,2014,0,0,0,0,NA,TRUE,196
5300716,2015,0,0,0,0,NA,TRUE,196
